order_id,ratings,complaint_type
670,3,unsatisfied with food taste
670,4,
671,1,Slow service
672,3,unsatisfied with food taste
672,1,Slow service
673,4,
673,3,unsatisfied with food taste
674,1,Slow service
674,1,Slow service
674,3,unsatisfied with food taste
674,3,unsatisfied with food taste
675,1,Slow service
676,4,
676,1,Slow service
677,2,Slow service
678,2,Slow service
678,2,Slow service
678,3,unsatisfied with food taste
679,1,Slow service
679,3,unsatisfied with food taste
679,3,unsatisfied with food taste
679,4,
680,4,
680,1,Slow service
681,3,unsatisfied with food taste
682,3,unsatisfied with food taste
683,3,unsatisfied with food taste
683,3,unsatisfied with food taste
683,3,unsatisfied with food taste
684,5,
685,3,unsatisfied with food taste
686,4,
687,4,
688,2,Slow service
688,3,unsatisfied with food taste
689,1,Slow service
689,3,unsatisfied with food taste
690,3,unsatisfied with food taste
691,4,
692,3,unsatisfied with food taste
692,2,Slow service
693,1,Slow service
693,4,
693,3,unsatisfied with food taste
693,5,
694,4,
694,1,Slow service
694,4,
695,5,
696,3,unsatisfied with food taste
696,4,
697,1,Slow service
697,3,unsatisfied with food taste
698,3,unsatisfied with food taste
698,3,unsatisfied with food taste
698,1,Slow service
699,3,unsatisfied with food taste
700,3,unsatisfied with food taste
700,2,Slow service
700,3,unsatisfied with food taste
700,1,Slow service
700,4,
701,2,Slow service
701,2,Slow service
702,2,Slow service
702,1,Slow service
703,4,
704,4,
704,2,Slow service
705,3,unsatisfied with food taste
705,2,Slow service
705,3,unsatisfied with food taste
706,1,Slow service
706,4,
707,1,Slow service
707,3,unsatisfied with food taste
707,3,unsatisfied with food taste
708,3,unsatisfied with food taste
709,2,Slow service
710,1,Slow service
710,4,
710,2,Slow service
710,2,Slow service
711,3,unsatisfied with food taste
711,2,Slow service
711,1,Slow service
711,3,unsatisfied with food taste
712,4,
713,2,Slow service
713,3,unsatisfied with food taste
714,4,
714,2,Slow service
714,4,
714,1,Slow service
715,2,Slow service
715,4,
715,2,Slow service
716,3,unsatisfied with food taste
717,4,
717,4,
718,3,unsatisfied with food taste
718,4,
719,4,
719,1,Slow service
720,4,
720,3,unsatisfied with food taste
720,2,Slow service
720,4,
721,4,
721,4,
722,3,unsatisfied with food taste
722,3,unsatisfied with food taste
723,4,
723,1,Slow service
724,5,
724,4,
724,4,
725,2,Slow service
725,3,unsatisfied with food taste
725,4,
725,3,unsatisfied with food taste
726,4,
727,4,
728,2,Slow service
728,2,Slow service
728,1,Slow service
729,3,unsatisfied with food taste
729,3,unsatisfied with food taste
729,1,Slow service
730,4,
731,5,
731,3,unsatisfied with food taste
732,4,
733,1,Slow service
733,4,
733,1,Slow service
733,2,Slow service
734,3,unsatisfied with food taste
735,3,unsatisfied with food taste
735,4,
735,3,unsatisfied with food taste
736,3,unsatisfied with food taste
736,1,Slow service
737,3,unsatisfied with food taste
737,4,
738,4,
739,2,Slow service
740,3,unsatisfied with food taste
740,4,
740,4,
740,2,Slow service
740,3,unsatisfied with food taste
740,3,unsatisfied with food taste
740,4,
740,4,
740,4,
740,2,Slow service
740,4,
740,3,unsatisfied with food taste
740,3,unsatisfied with food taste
741,4,
742,1,Slow service
743,5,
744,2,Slow service
745,2,Slow service
745,1,Slow service
745,3,unsatisfied with food taste
745,1,Slow service
745,3,unsatisfied with food taste
745,4,
745,2,Slow service
746,1,Slow service
746,4,
747,4,
747,3,unsatisfied with food taste
747,3,unsatisfied with food taste
748,4,
749,1,Slow service
750,4,
751,2,Slow service
751,4,
751,3,unsatisfied with food taste
751,4,
752,4,
752,2,Slow service
753,2,Slow service
753,2,Slow service
753,2,Slow service
753,4,
754,1,Slow service
754,2,Slow service
755,1,Slow service
755,5,
756,1,Slow service
756,5,
756,1,Slow service
757,3,unsatisfied with food taste
757,4,
757,1,Slow service
757,1,Slow service
758,3,unsatisfied with food taste
758,4,
759,3,unsatisfied with food taste
760,3,unsatisfied with food taste
761,3,unsatisfied with food taste
761,4,
762,4,
762,2,Slow service
762,3,unsatisfied with food taste
762,2,Slow service
763,1,Slow service
764,4,
764,3,unsatisfied with food taste
765,4,
765,3,unsatisfied with food taste
765,3,unsatisfied with food taste
765,4,
766,3,unsatisfied with food taste
766,4,
766,4,
767,4,
768,3,unsatisfied with food taste
769,4,
770,3,unsatisfied with food taste
770,1,Slow service
771,4,
771,4,
772,2,Slow service
773,1,Slow service
773,2,Slow service
774,4,
774,3,unsatisfied with food taste
775,3,unsatisfied with food taste
775,5,
775,4,
775,3,unsatisfied with food taste
776,4,
776,2,Slow service
777,2,Slow service
777,4,
778,4,
778,4,
778,4,
778,4,
779,4,
779,1,Slow service
779,4,
779,4,
780,2,Slow service
780,4,
781,2,Slow service
781,3,unsatisfied with food taste
781,3,unsatisfied with food taste
781,1,Slow service
782,3,unsatisfied with food taste
782,3,unsatisfied with food taste
783,3,unsatisfied with food taste
783,4,
783,2,Slow service
784,3,unsatisfied with food taste
785,2,Slow service
785,3,unsatisfied with food taste
786,4,
787,3,unsatisfied with food taste
787,1,Slow service
788,1,Slow service
789,3,unsatisfied with food taste
790,4,
790,4,
791,2,Slow service
791,4,
792,4,
792,3,unsatisfied with food taste
792,1,Slow service
792,2,Slow service
792,4,
792,3,unsatisfied with food taste
792,2,Slow service
793,2,Slow service
794,1,Slow service
795,3,unsatisfied with food taste
796,5,
797,1,Slow service
797,4,
797,3,unsatisfied with food taste
798,4,
798,3,unsatisfied with food taste
798,2,Slow service
798,3,unsatisfied with food taste
799,3,unsatisfied with food taste
799,3,unsatisfied with food taste
799,5,
800,3,unsatisfied with food taste
800,3,unsatisfied with food taste
800,3,unsatisfied with food taste
800,4,
800,4,
800,1,Slow service
801,3,unsatisfied with food taste
801,2,Slow service
801,4,
801,3,unsatisfied with food taste
801,5,
801,1,Slow service
801,1,Slow service
801,4,
801,4,
801,4,
801,3,unsatisfied with food taste
801,3,unsatisfied with food taste
802,4,
802,4,
803,3,unsatisfied with food taste
804,3,unsatisfied with food taste
805,3,unsatisfied with food taste
805,2,Slow service
806,3,unsatisfied with food taste
807,5,
808,4,
809,3,unsatisfied with food taste
810,2,Slow service
811,3,unsatisfied with food taste
812,4,
812,4,
813,3,unsatisfied with food taste
813,4,
814,4,
814,4,
815,3,unsatisfied with food taste
816,2,Slow service
816,4,
817,4,
817,1,Slow service
817,2,Slow service
817,3,unsatisfied with food taste
818,1,Slow service
818,3,unsatisfied with food taste
818,1,Slow service
819,2,Slow service
819,3,unsatisfied with food taste
820,3,unsatisfied with food taste
820,2,Slow service
821,4,
822,1,Slow service
823,3,unsatisfied with food taste
823,3,unsatisfied with food taste
823,3,unsatisfied with food taste
824,4,
824,3,unsatisfied with food taste
824,1,Slow service
824,4,
825,1,Slow service
825,4,
826,3,unsatisfied with food taste
826,3,unsatisfied with food taste
826,3,unsatisfied with food taste
827,4,
827,3,unsatisfied with food taste
828,4,
828,4,
829,3,unsatisfied with food taste
829,3,unsatisfied with food taste
829,5,
829,3,unsatisfied with food taste
830,2,Slow service
830,4,
830,3,unsatisfied with food taste
831,4,
831,1,Slow service
831,4,
831,3,unsatisfied with food taste
832,4,
833,4,
833,4,
834,3,unsatisfied with food taste
834,1,Slow service
834,3,unsatisfied with food taste
834,2,Slow service
835,3,unsatisfied with food taste
835,4,
835,2,Slow service
835,3,unsatisfied with food taste
836,3,unsatisfied with food taste
836,4,
836,2,Slow service
836,4,
837,3,unsatisfied with food taste
838,2,Slow service
838,4,
838,1,Slow service
839,3,unsatisfied with food taste
840,3,unsatisfied with food taste
841,3,unsatisfied with food taste
842,4,
842,4,
842,4,
843,2,Slow service
844,3,unsatisfied with food taste
845,2,Slow service
845,2,Slow service
845,4,
845,3,unsatisfied with food taste
846,4,
846,1,Slow service
847,2,Slow service
848,3,unsatisfied with food taste
849,3,unsatisfied with food taste
849,2,Slow service
849,3,unsatisfied with food taste
849,2,Slow service
850,1,Slow service
850,4,
850,4,
851,4,
852,3,unsatisfied with food taste
853,4,
854,1,Slow service
854,4,
855,3,unsatisfied with food taste
855,1,Slow service
855,1,Slow service
855,3,unsatisfied with food taste
855,4,
856,1,Slow service
857,3,unsatisfied with food taste
858,2,Slow service
858,4,
858,3,unsatisfied with food taste
859,4,
859,4,
859,1,Slow service
859,4,
860,4,
860,2,Slow service
861,4,
862,3,unsatisfied with food taste
863,3,unsatisfied with food taste
864,4,
864,4,
864,3,unsatisfied with food taste
864,4,
864,3,unsatisfied with food taste
864,4,
864,1,Slow service
864,4,
864,2,Slow service
865,3,unsatisfied with food taste
866,2,Slow service
867,1,Slow service
867,4,
868,3,unsatisfied with food taste
869,3,unsatisfied with food taste
869,4,
870,4,
870,3,unsatisfied with food taste
871,4,
872,3,unsatisfied with food taste
873,1,Slow service
874,4,
874,4,
875,4,
876,3,unsatisfied with food taste
876,4,
876,3,unsatisfied with food taste
877,4,
878,4,
879,4,
879,4,
879,4,
880,4,
880,1,Slow service
881,2,Slow service
881,1,Slow service
882,1,Slow service
882,4,
882,3,unsatisfied with food taste
883,4,
883,1,Slow service
883,4,
883,4,
884,4,
885,3,unsatisfied with food taste
885,2,Slow service
885,4,
885,4,
886,2,Slow service
886,4,
886,3,unsatisfied with food taste
887,3,unsatisfied with food taste
887,3,unsatisfied with food taste
888,1,Slow service
888,4,
889,4,
890,4,
891,4,
892,1,Slow service
892,1,Slow service
893,1,Slow service
894,3,unsatisfied with food taste
895,2,Slow service
895,3,unsatisfied with food taste
895,2,Slow service
896,2,Slow service
896,4,
897,2,Slow service
897,4,
897,3,unsatisfied with food taste
898,4,
899,4,
899,1,Slow service
900,3,unsatisfied with food taste
900,4,
901,3,unsatisfied with food taste
902,5,
903,4,
903,4,
903,4,
904,3,unsatisfied with food taste
904,3,unsatisfied with food taste
905,2,Slow service
905,3,unsatisfied with food taste
905,1,Slow service
906,3,unsatisfied with food taste
906,4,
907,3,unsatisfied with food taste
908,5,
908,2,Slow service
909,4,
909,4,
909,4,
910,3,unsatisfied with food taste
910,3,unsatisfied with food taste
910,3,unsatisfied with food taste
911,4,
911,2,Slow service
912,4,
913,4,
914,4,
915,3,unsatisfied with food taste
915,2,Slow service
915,3,unsatisfied with food taste
915,4,
915,4,
915,3,unsatisfied with food taste
915,4,
915,3,unsatisfied with food taste
916,3,unsatisfied with food taste
916,3,unsatisfied with food taste
916,4,
916,2,Slow service
917,2,Slow service
918,3,unsatisfied with food taste
919,4,
920,4,
920,1,Slow service
921,3,unsatisfied with food taste
921,4,
922,3,unsatisfied with food taste
922,2,Slow service
922,4,
923,4,
923,4,
924,3,unsatisfied with food taste
924,2,Slow service
925,1,Slow service
926,1,Slow service
926,3,unsatisfied with food taste
926,4,
926,2,Slow service
927,3,unsatisfied with food taste
927,4,
927,4,
927,3,unsatisfied with food taste
927,3,unsatisfied with food taste
927,1,Slow service
927,4,
927,4,
927,1,Slow service
928,5,
928,4,
929,1,Slow service
930,4,
930,1,Slow service
930,4,
931,4,
931,3,unsatisfied with food taste
931,4,
932,2,Slow service
932,1,Slow service
933,4,
934,3,unsatisfied with food taste
935,4,
935,3,unsatisfied with food taste
935,2,Slow service
935,4,
936,1,Slow service
937,4,
938,3,unsatisfied with food taste
938,3,unsatisfied with food taste
938,2,Slow service
939,4,
939,2,Slow service
940,1,Slow service
940,2,Slow service
940,4,
941,3,unsatisfied with food taste
941,1,Slow service
942,3,unsatisfied with food taste
942,2,Slow service
943,4,
944,4,
945,2,Slow service
945,1,Slow service
945,4,
945,3,unsatisfied with food taste
946,3,unsatisfied with food taste
946,3,unsatisfied with food taste
946,1,Slow service
946,4,
947,3,unsatisfied with food taste
947,2,Slow service
947,2,Slow service
948,4,
948,3,unsatisfied with food taste
948,2,Slow service
948,1,Slow service
949,3,unsatisfied with food taste
949,4,
950,3,unsatisfied with food taste
951,4,
952,1,Slow service
952,4,
952,1,Slow service
952,1,Slow service
953,1,Slow service
953,4,
953,4,
954,2,Slow service
955,4,
955,3,unsatisfied with food taste
955,2,Slow service
956,2,Slow service
956,4,
957,3,unsatisfied with food taste
957,1,Slow service
957,1,Slow service
957,4,
958,4,
959,1,Slow service
959,4,
960,2,Slow service
961,3,unsatisfied with food taste
961,3,unsatisfied with food taste
962,2,Slow service
962,2,Slow service
963,2,Slow service
963,3,unsatisfied with food taste
963,4,
964,4,
964,4,
965,4,
965,3,unsatisfied with food taste
965,3,unsatisfied with food taste
965,4,
966,3,unsatisfied with food taste
966,3,unsatisfied with food taste
967,3,unsatisfied with food taste
968,4,
968,3,unsatisfied with food taste
969,4,
970,3,unsatisfied with food taste
970,4,
971,4,
971,4,
971,1,Slow service
971,4,
972,4,
972,4,
973,3,unsatisfied with food taste
974,4,
975,2,Slow service
975,4,
976,2,Slow service
977,3,unsatisfied with food taste
977,1,Slow service
978,3,unsatisfied with food taste
978,2,Slow service
978,2,Slow service
978,3,unsatisfied with food taste
978,1,Slow service
978,3,unsatisfied with food taste
978,1,Slow service
978,2,Slow service
978,3,unsatisfied with food taste
978,5,
978,3,unsatisfied with food taste
979,4,
980,3,unsatisfied with food taste
980,3,unsatisfied with food taste
980,3,unsatisfied with food taste
980,3,unsatisfied with food taste
980,1,Slow service
980,2,Slow service
981,3,unsatisfied with food taste
982,4,
982,1,Slow service
982,3,unsatisfied with food taste
982,3,unsatisfied with food taste
983,1,Slow service
984,4,
985,4,
985,3,unsatisfied with food taste
985,3,unsatisfied with food taste
986,3,unsatisfied with food taste
987,1,Slow service
987,4,
987,4,
988,4,
989,4,
990,4,
991,2,Slow service
991,4,
992,4,
993,4,
994,2,Slow service
994,4,
994,4,
994,4,
995,3,unsatisfied with food taste
996,4,
996,2,Slow service
996,3,unsatisfied with food taste
996,1,Slow service
997,3,unsatisfied with food taste
998,4,
999,2,Slow service
1000,3,unsatisfied with food taste
1000,3,unsatisfied with food taste
1001,4,
1001,2,Slow service
1001,4,
1002,2,Slow service
1002,4,
1003,4,
1003,1,Slow service
1003,4,
1004,3,unsatisfied with food taste
1005,2,Slow service
1005,1,Slow service
1006,4,
1006,3,unsatisfied with food taste
1007,4,
1008,1,Slow service
1008,2,Slow service
1009,2,Slow service
1009,3,unsatisfied with food taste
